product_name,category_large,category_medium,item_type,grocery_item_name,brand_name
[UCC] 더 블렌드 인스턴트 커피,음료,커피/차,BEVERAGE,커피,UCC
[맥심] 디카페인 커피믹스,음료,커피/차,BEVERAGE,커피믹스,맥심
[HBAF] 와사비맛 아몬드,과일/견과류,견과류,RAW_FRUIT,아몬드,HBAF
[맑은물에] 참좋은 국산콩 순두부,채소/곡물류,콩/두부,SIMPLE_PROCESSED,순두부,맑은물에
[CJ] 맛밤,채소/곡물류,채소,RAW_PRODUCE,맛밤,CJ
[Better me] 백색 반숙란,기타,기타,UNKNOWN,반숙란,Better me
[ardo] 냉동브로콜리,기타,기타,UNKNOWN,냉동브로콜리,ardo
[KF365] 국산 손질 꽃게 (냉동),기타,기타,UNKNOWN,꽃게,KF365
[더오담] 가마솥 누룽지 (국내산),기타,기타,UNKNOWN,누룽지,더오담
[담꽃] 생강차 스틱,음료,커피/차,BEVERAGE,스틱,담꽃
아이덴티티보드카베리,술,기타 주류,ALCOHOL,기타 주류,
[김재규우리떡연구소] 제주해풍 팥쑥떡,기타,기타,UNKNOWN,팥쑥떡,김재규우리떡연구소
[라라스윗] 저당 넛티 초코바,기타,기타,UNKNOWN,초코바,라라스윗
[ardo] 레인보우 베지터블,기타,기타,UNKNOWN,베지터블,ardo
[가보팜스] 프리미엄 야생화꿀,기타,기타,UNKNOWN,야생화꿀,가보팜스
하쿠시카스즈로,기타,기타,UNKNOWN,하쿠시카스즈로,
[김소영 아티장의 안단테] 포인트 레이스 토마,기타,기타,UNKNOWN,토마,김소영 아티장의 안단테
[6다이닝] 이베리코 모둠구이,기타,기타,UNKNOWN,모둠구이,6다이닝
[마음이가] 우리쌀 조랭이떡,기타,기타,UNKNOWN,조랭이떡,마음이가
[HUGO&VICTOR] 스콘,기타,기타,UNKNOWN,스콘,HUGO&VICTOR
[KF365] 1+ 한우 불고기용 (냉장),육류/계란,소고기,RAW_MEAT,불고기,KF365
[기뜬정] 수제 호두정과,기타,기타,UNKNOWN,호두정과,기뜬정
[맥심] 모카골드 마일드 커피믹스,음료,커피/차,BEVERAGE,커피믹스,맥심
[LOTS OF LOVE] 봄맛듬뿍 곤드레밥,기타,기타,UNKNOWN,곤드레밥,LOTS OF LOVE
[고래주방] 우리쌀 동글동글떡,기타,기타,UNKNOWN,동글동글떡,고래주방
[감코리아][선물세트] 둥시&준시&흑곶감(월하시),기타,기타,UNKNOWN,둥시&준시&흑곶감,감코리아
[롯데웰푸드] 위즐 저당 리치 바닐라,기타,기타,UNKNOWN,바닐라,롯데웰푸드
[고디바] 프레스티지 초콜릿 비스킷 밀크,간식류,초콜릿/사탕,SNACK,밀크,고디바
[남양] 우리아이 처음먹는 얌얌과자,간식류,과자/스낵,SNACK,얌얌과자,남양
아벨라워 14년,기타,기타,UNKNOWN,14년,아벨라워
[KF365] 1등급 닭볶음탕용 (냉장),기타,기타,UNKNOWN,닭볶음탕용,KF365
[ISFI] 월계수잎,기타,기타,UNKNOWN,월계수잎,ISFI
[곱창파는청년들] 소곱창,채소/곡물류,채소,RAW_PRODUCE,소곱창,곱창파는청년들
[롯데] 가나 프리미엄 랑드샤 쿠키 치즈 베리,유제품,치즈,DAIRY,베리,롯데
[KF365] 무항생제 닭다리살 슬라이스 구이,기타,기타,UNKNOWN,구이,KF365
[건나물] 건토란대,채소/곡물류,채소,RAW_PRODUCE,건토란대,건나물
[다담] 냉장 양념,조미료,양념/소스,SAUCE_SEASONING,양념,다담
[기장물산] 미역귀다리,수산물,미역/다시마,DRIED_SEAFOOD,미역귀다리,기장물산
부쉬밀 10년(싱글몰트),술,기타 주류,ALCOHOL,10년,부쉬밀
[딥트 3일] 듀얼 버닝,기타,기타,UNKNOWN,버닝,딥트 3일
[롯데웰푸드] 저당 티코 밀크초코,기타,기타,UNKNOWN,밀크초코,롯데웰푸드
[닥터로빈] 저당 치아바타,기타,기타,UNKNOWN,치아바타,닥터로빈
[KF365] 국산 손질 꽃게 (냉동),기타,기타,UNKNOWN,꽃게,KF365
[동서] 끓여먹는 차,기타,기타,UNKNOWN,차,동서
[데본] 클로티드 크림,기타,기타,UNKNOWN,크림,데본
[네이처메이드] 비타민 B,조미료,가루분말,SAUCE_SEASONING,B,네이처메이드
[CU픽업] 사이카다이긴죠720,술,전통주,ALCOHOL,사이카다이긴죠720,CU픽업
퍼플 오리지널 말벡,술,와인,ALCOHOL,레드 와인,퍼플
더그레그라피노타쥐19,기타,기타,UNKNOWN,더그레그라피노타쥐19,
[디어패밀리] 마누카꿀 프로폴리스 캔디,간식류,초콜릿/사탕,SNACK,캔디,디어패밀리
토카이푸르민트,기타,기타,UNKNOWN,토카이푸르민트,
[Sea to Table] 손질 빅사이즈 새우,수산물,새우/게,RAW_SEAFOOD,새우,Sea to Table
[난축맛돈] 뼈등심 구이용,육류/계란,소고기,RAW_MEAT,등심,난축맛돈
[롯데] 졸음번쩍껌 에너지,기타,기타,UNKNOWN,에너지,롯데
[도나스데이] 찰떡소보루,기타,기타,UNKNOWN,찰떡소보루,도나스데이
[김소형원방] 목편한 무꿀배 스틱,기타,기타,UNKNOWN,스틱,김소형원방
[랩노쉬] 단백쿠키바 골라담기,간식류,과자/스낵,SNACK,골라담기,랩노쉬
[고메공방] 촉촉하고 바삭한 마늘바게트,채소/곡물류,채소,RAW_PRODUCE,마늘바게트,고메공방
[니씬] 민트소금사탕,간식류,초콜릿/사탕,SNACK,민트소금사탕,니씬
[데르뜨] 매일유업 우유 케이크,간식류,디저트/케이크,BAKERY,케이크,데르뜨
블랙바틀스모크앤대거,기타,기타,UNKNOWN,블랙바틀스모크앤대거,
[신년 ] 러셀 리저브 싱글배럴 버번 (위스키),술,기타 주류,ALCOHOL,기타 주류,신년
[두유본색] 자색고구마 아침두유,유제품,우유/두유,DAIRY,아침두유,두유본색
라포스톨쇼블20,술,와인,ALCOHOL,화이트 와인,
[Dole] 후룻컵 파인애플,과일/견과류,과일,RAW_FRUIT,파인애플,Dole
[노포기행] 용강동식 돼지왕구이,기타,기타,UNKNOWN,구이,노포기행
[고래사] 어묵탕 한그릇,수산물,생선,RAW_SEAFOOD,한그릇,고래사
[고래사] 야채가득 사각어묵,수산물,생선,RAW_SEAFOOD,사각어묵,고래사
[마담로익] 크림치즈,유제품,치즈,DAIRY,크림치즈,마담로익
[ESTI] 후무스&피타칩스,기타,기타,UNKNOWN,후무스&피타칩스,ESTI
[KF365] 한돈 (삼겹살 앞다리) 수육용,육류/계란,돼지고기,RAW_MEAT,수육,KF365
덴신유키준마이긴죠,술,전통주,ALCOHOL,덴신유키준마이긴죠,
[cutie] 미국산 만다린,기타,기타,UNKNOWN,만다린,cutie
[남양] 떠먹는 불가리스 제로 요거트 플레인,유제품,요거트,DAIRY,플레인,남양
부쉬밀16년(싱글몰트),술,기타 주류,ALCOHOL,부쉬밀16년,
조니워커블랙,기타,기타,UNKNOWN,조니워커블랙,
[넘버원양꼬치] 북경식 통오리 밀전병,기타,기타,UNKNOWN,밀전병,넘버원양꼬치
[KF365] 인기 숯불 고기 모음,기타,기타,UNKNOWN,모음,KF365
[김재식헬스푸드] 진한 배즙 도라지 배숙,술,기타 주류,ALCOHOL,기타 주류,김재식헬스푸드
[도리깨침] 잡채,기타,기타,UNKNOWN,잡채,도리깨침
[고추명가] 김치찌개 소스,조미료,양념/소스,SAUCE_SEASONING,김치찌개,고추명가
[룩트] 아이슬란딕 요거트,유제품,요거트,DAIRY,요거트,룩트
[그라놀로지] 시그니처 저당 프로틴 그래놀라,조미료,가루분말,SAUCE_SEASONING,그래놀라,그라놀로지
[롯데웰푸드] 구구 아이스크림,기타,기타,UNKNOWN,아이스크림,롯데웰푸드
자이언트스텝스 야라밸리 샤도네이 21 (와인),술,와인,ALCOHOL,화이트 와인,자이언트스텝스
[가농바이오] 오메가에그 무항생제 1+등급 특란,조미료,가루분말,SAUCE_SEASONING,계란,가농바이오
[로로멜로] 아이스 브륄레,기타,기타,UNKNOWN,브륄레,로로멜로
[만선] 조림용 고등어,수산물,생선,RAW_SEAFOOD,고등어,만선
[설 선물] 마르케스 데 리스칼 (와인),술,와인,ALCOHOL,기타 주류,설 선물
[떡편] 옥수수 기정떡,간식류,떡,SNACK,기정떡,떡편
[G7] 퓨어블랙 라이트,음료,커피/차,BEVERAGE,라이트,G7
[김호윤키친] 더이탈리안클럽 엔초비&푸타네스카 파스타,간편식,밀키트,RTC_MEAL,파스타,김호윤키친
칸티핑크블라썸,기타,기타,UNKNOWN,칸티핑크블라썸,
[떡미당] 구슬꿀떡,간식류,떡,SNACK,구슬꿀떡,떡미당
[Kurly's] 1++ 한우 국거리 (냉장),육류/계란,소고기,RAW_MEAT,국거리,Kurly's
[Kurly's] 1++ 한우 국거리 (냉장),육류/계란,소고기,RAW_MEAT,국거리,Kurly's
[리치몬드 과자점] 갈레트 데 루와,간식류,빵류,BAKERY,루와,리치몬드 과자점
[농협] 임실 순수 치즈,유제품,치즈,DAIRY,치즈,농협
(뉴질랜드) 밀키오 목초사육 방탄커피 기버터 Ghee,음료,커피/차,BEVERAGE,Ghee,뉴질랜드
