product_name,category_large,category_medium,item_type,grocery_item_name,brand_name,processed_grocery_item_name,is_augmented
"[국내산] 팟타이면 200g 19,900원",채소/곡물류,면류,GRAIN,,,쌀국수면,1
"[곰곰] 쌀국수면 20입, 2,500원",채소/곡물류,면류,GRAIN,,,쌀국수면,1
[행사] 분짜면 250g,채소/곡물류,면류,GRAIN,,,쌀국수면,1
팟타이면,채소/곡물류,면류,GRAIN,,,쌀국수면,1
[무료배송] 감자수제비 낱개,채소/곡물류,면류,GRAIN,,,수제비,1
"[국내산] 손수제비, 500g",채소/곡물류,면류,GRAIN,,,수제비,1
수제비반죽 400g,채소/곡물류,면류,GRAIN,,,수제비,1
[대용량] 감자수제비 500g 산지직송,채소/곡물류,면류,GRAIN,,,수제비,1
"[대용량] 손수제비 12개 19,900원 2+1",채소/곡물류,면류,GRAIN,,,수제비,1
매일 수제비반죽 100g 당일발송,채소/곡물류,면류,GRAIN,,,수제비,1
대상 감자수제비 10개입 오늘출발,채소/곡물류,면류,GRAIN,,,수제비,1
"[행사] 손수제비 20입, 2,500원",채소/곡물류,면류,GRAIN,,,수제비,1
[곰곰] 수제비반죽 330ml 2+1,채소/곡물류,면류,GRAIN,,,수제비,1
롯데 감자수제비 1L 온라인전용,채소/곡물류,면류,GRAIN,,,수제비,1
[동원] 손수제비 100g,채소/곡물류,면류,GRAIN,,,수제비,1
"풀무원 수제비반죽 1L 29,800원",채소/곡물류,면류,GRAIN,,,수제비,1
"롯데 막국수면 300g, 2,500원",채소/곡물류,면류,GRAIN,,,메밀면,1
[CJ] 메밀면 10개입,채소/곡물류,면류,GRAIN,,,메밀면,1
오뚜기 막국수면 새벽배송,채소/곡물류,면류,GRAIN,,,메밀면,1
"해태 메밀면 200g 29,800원",채소/곡물류,면류,GRAIN,,,메밀면,1
CJ 막국수면 3입,채소/곡물류,면류,GRAIN,,,메밀면,1
[오뚜기] 메밀면,채소/곡물류,면류,GRAIN,,,메밀면,1
CJ 막국수면 150ml 당일발송,채소/곡물류,면류,GRAIN,,,메밀면,1
대상 메밀면 1봉,채소/곡물류,면류,GRAIN,,,메밀면,1
"매일 막국수면 200g 2,500원",채소/곡물류,면류,GRAIN,,,메밀면,1
[대용량] 메밀면,채소/곡물류,면류,GRAIN,,,메밀면,1
"[대용량] 막국수면 1L 2,500원",채소/곡물류,면류,GRAIN,,,메밀면,1
[국내산] 메밀면 낱개,채소/곡물류,면류,GRAIN,,,메밀면,1
"롯데 막국수면 2kg 12,900원 산지직송",채소/곡물류,면류,GRAIN,,,메밀면,1
[대용량] 고구마당면 400g,채소/곡물류,면류,GRAIN,,,당면,1
"[해태] 잡채당면, 박스",채소/곡물류,면류,GRAIN,,,당면,1
[프레시지] 당면 1.5L HACCP,채소/곡물류,면류,GRAIN,,,당면,1
"[동원] 고구마당면 박스 3,910원",채소/곡물류,면류,GRAIN,,,당면,1
"[국내산] 잡채당면 박스, 새벽배송",채소/곡물류,면류,GRAIN,,,당면,1
당면 300g,채소/곡물류,면류,GRAIN,,,당면,1
[농심] 고구마당면 1.5L,채소/곡물류,면류,GRAIN,,,당면,1
"[프레시지] 잡채당면 6개입, 19,900원",채소/곡물류,면류,GRAIN,,,당면,1
CJ 당면,채소/곡물류,면류,GRAIN,,,당면,1
"풀무원 고구마당면 6개입, 당일발송",채소/곡물류,면류,GRAIN,,,당면,1
[무료배송] 잡채당면 12개,채소/곡물류,면류,GRAIN,,,당면,1
"동원 당면, 20입",채소/곡물류,면류,GRAIN,,,당면,1
고구마당면 당일발송,채소/곡물류,면류,GRAIN,,,당면,1
"[노브랜드] 비빔국수면 500ml 1,980원",채소/곡물류,면류,GRAIN,,,기타 면류,1
"대상 라자냐면 1kg 2,500원",채소/곡물류,면류,GRAIN,,,기타 면류,1
"[농심] 파스타 펜네 2,500원",채소/곡물류,면류,GRAIN,,,기타 면류,1
"풀무원 곤약면, 10개입",채소/곡물류,면류,GRAIN,,,기타 면류,1
[매일] 중면 오늘출발,채소/곡물류,면류,GRAIN,,,기타 면류,1
대상 파스타 푸실리 2팩,채소/곡물류,면류,GRAIN,,,기타 면류,1
"[1+1] 막국수면 500g, 오늘출발",채소/곡물류,면류,GRAIN,,,기타 면류,1
[빙그레] 글루텐프리 현미면 330ml HACCP,채소/곡물류,면류,GRAIN,,,기타 면류,1
[행사] 두부면 2+1,채소/곡물류,면류,GRAIN,,,기타 면류,1
[무료배송] 수제비 최대 195원 적립,채소/곡물류,면류,GRAIN,,,기타 면류,1
쫄면 400g 새벽배송,채소/곡물류,면류,GRAIN,,,기타 면류,1
매일 버미첼리 2팩,채소/곡물류,면류,GRAIN,,,기타 면류,1
대상 비빔국수면 200g,채소/곡물류,면류,GRAIN,,,기타 면류,1
[풀무원] 라자냐면 박스 산지직송,채소/곡물류,면류,GRAIN,,,기타 면류,1
"[대상] 파스타 펜네 박스 9,900원 (100g당 1,955원)",채소/곡물류,면류,GRAIN,,,기타 면류,1
"곤약면 19,900원",채소/곡물류,면류,GRAIN,,,기타 면류,1
롯데 중면 150ml,채소/곡물류,면류,GRAIN,,,기타 면류,1
"대상 파스타 푸실리 1,980원",채소/곡물류,면류,GRAIN,,,기타 면류,1
"막국수면 29,800원",채소/곡물류,면류,GRAIN,,,기타 면류,1
[대상] 백설기 500ml,간식류,떡,SNACK,,,백설기,1
피코크 백설기 400g HACCP,간식류,떡,SNACK,,,백설기,1
해태 모찌 100g,간식류,떡,SNACK,,,찹쌀떡,1
"풀무원 찹쌀떡 400g 5,500원",간식류,떡,SNACK,,,찹쌀떡,1
"[1+1] 모찌 3,910원",간식류,떡,SNACK,,,찹쌀떡,1
"프레시지 찹쌀떡 박스 29,800원 당일발송",간식류,떡,SNACK,,,찹쌀떡,1
"조랭이떡 12,900원",간식류,떡,SNACK,,,조랭이떡,1
"조랭이떡 29,800원",간식류,떡,SNACK,,,조랭이떡,1
풀무원 조랭이떡 2kg,간식류,떡,SNACK,,,조랭이떡,1
"[피코크] 조랭이떡 300g 3,910원 당일발송",간식류,떡,SNACK,,,조랭이떡,1
해태 조랭이떡 100g,간식류,떡,SNACK,,,조랭이떡,1
[롯데] 꿀떡 20입,간식류,떡,SNACK,,,꿀떡,1
"[프레시지] 꿀떡 12개 1,980원",간식류,떡,SNACK,,,꿀떡,1
"대상 꿀떡 20입 1,980원",간식류,떡,SNACK,,,꿀떡,1
[무료배송] 꿀떡 10개입,간식류,떡,SNACK,,,꿀떡,1
"해태 꿀떡 6개입, 2,500원",간식류,떡,SNACK,,,꿀떡,1
"[노브랜드] 구이용 가래떡 10개입 19,900원 최대 195원 적립",간식류,떡,SNACK,,,가래떡,1
"매일 가래떡 250g 29,800원 택1",간식류,떡,SNACK,,,가래떡,1
"CJ 구이용 가래떡, 500g",간식류,떡,SNACK,,,가래떡,1
"풀무원 가래떡, 400g",간식류,떡,SNACK,,,가래떡,1
"CJ 절편 3입, 행사상품",간식류,떡,SNACK,,,절편,1
[대상] 쑥절편 3입,간식류,떡,SNACK,,,절편,1
절편 500g,간식류,떡,SNACK,,,절편,1
쑥절편 400g,간식류,떡,SNACK,,,절편,1
[프레시지] 조랭이 떡국떡 400g,간식류,떡,SNACK,,,떡국떡,1
"오뚜기 떡국떡, 300g",간식류,떡,SNACK,,,떡국떡,1
"오뚜기 조랭이 떡국떡, 250g",간식류,떡,SNACK,,,떡국떡,1
"[국내산] 떡국떡 9,900원 (100g당 1,955원) 산지직송",간식류,떡,SNACK,,,떡국떡,1
"팥시루떡 150ml 3,910원",간식류,떡,SNACK,,,시루떡,1
[풀무원] 팥시루떡 박스 산지직송,간식류,떡,SNACK,,,시루떡,1
[행사] 팥시루떡 1L,간식류,떡,SNACK,,,시루떡,1
"해태 팥시루떡 박스 5,500원",간식류,떡,SNACK,,,시루떡,1
[오뚜기] 팥시루떡 1.5L 1+1,간식류,떡,SNACK,,,시루떡,1
[해태] 팥시루떡 박스,간식류,떡,SNACK,,,시루떡,1
"노브랜드 수수부꾸미 3,910원, 최대 195원 적립",간식류,떡,SNACK,,,기타 떡,1
현미떡국떡,간식류,떡,SNACK,,,기타 떡,1
"프레시지 약밥 2팩 19,900원",간식류,떡,SNACK,,,기타 떡,1
대상 증편,간식류,떡,SNACK,,,기타 떡,1
[매일] 흑미가래떡 100g 1+1,간식류,떡,SNACK,,,기타 떡,1
"[농심] 쑥개떡, 6개입",간식류,떡,SNACK,,,기타 떡,1
"매일 호박설기, 2,500원",간식류,떡,SNACK,,,기타 떡,1
[농심] 모듬떡 박스,간식류,떡,SNACK,,,기타 떡,1
[1+1] 경단 500ml 오늘출발,간식류,떡,SNACK,,,기타 떡,1
"[무료배송] 두텁떡 박스 1,980원",간식류,떡,SNACK,,,기타 떡,1
"[농심] 꿀떡세트 100g, 5,500원",간식류,떡,SNACK,,,기타 떡,1
"[노브랜드] 송편, 29,800원",간식류,떡,SNACK,,,기타 떡,1
"[풀무원] 바람떡 6개입, 12,900원",간식류,떡,SNACK,,,기타 떡,1
"무지개떡 150ml, 12,900원",간식류,떡,SNACK,,,기타 떡,1
[대용량] 수수부꾸미 330ml HACCP,간식류,떡,SNACK,,,기타 떡,1
[국내산] 현미떡국떡 1kg,간식류,떡,SNACK,,,기타 떡,1
"[대용량] 약밥 500g, 29,800원",간식류,떡,SNACK,,,기타 떡,1
"동원 증편 500ml 9,900원 (100g당 1,955원), HACCP",간식류,떡,SNACK,,,기타 떡,1
"[1+1] 육개장사발면, 200g",간편식,라면,INSTANT,,,사발면(컵라면),1
"[행사] 짜파게티 400g 19,900원",간편식,라면,INSTANT,,,짜장라면,1
[CJ] 짜장범벅 6개입 새벽배송,간편식,라면,INSTANT,,,짜장라면,1
대상 짜왕 당일발송,간편식,라면,INSTANT,,,짜장라면,1
[국내산] 간짬뽕짜장,간편식,라면,INSTANT,,,짜장라면,1
"[빙그레] 짜파게티 낱개 1,980원",간편식,라면,INSTANT,,,짜장라면,1
멸치칼국수,간편식,라면,INSTANT,,,우동/칼국수,1
동원 생생우동 낱개,간편식,라면,INSTANT,,,우동/칼국수,1
"[노브랜드] 틈새우동 1kg, 2,500원",간편식,라면,INSTANT,,,우동/칼국수,1
대상 멸치칼국수 250g,간편식,라면,INSTANT,,,우동/칼국수,1
"[무료배송] 생생우동 6개입 1,980원, 행사상품",간편식,라면,INSTANT,,,우동/칼국수,1
[매일] 틈새우동 1.5L,간편식,라면,INSTANT,,,우동/칼국수,1
"[행사] 멸치칼국수 9,900원 (100g당 1,955원)",간편식,라면,INSTANT,,,우동/칼국수,1
[매일] 생생우동 330ml,간편식,라면,INSTANT,,,우동/칼국수,1
"피코크 진짬뽕 2,500원",간편식,라면,INSTANT,,,짬뽕라면,1
오징어짬뽕 최대 195원 적립,간편식,라면,INSTANT,,,짬뽕라면,1
"오뚜기 불짬뽕 12개 2,500원",간편식,라면,INSTANT,,,짬뽕라면,1
[오뚜기] 나가사키짬뽕 2팩,간편식,라면,INSTANT,,,짬뽕라면,1
"[농심] 진짬뽕 6개입 3,910원",간편식,라면,INSTANT,,,짬뽕라면,1
"대상 오징어짬뽕, 1봉",간편식,라면,INSTANT,,,짬뽕라면,1
"대상 불짬뽕 6개입 1,980원 오늘출발",간편식,라면,INSTANT,,,짬뽕라면,1
"나가사키짬뽕 500ml, 3,910원",간편식,라면,INSTANT,,,짬뽕라면,1
"프레시지 진짬뽕 12개 5,500원",간편식,라면,INSTANT,,,짬뽕라면,1
오징어짬뽕 1L 산지직송,간편식,라면,INSTANT,,,짬뽕라면,1
"[대상] 베트남쌀국수 400g 19,900원",간편식,라면,INSTANT,,,쌀국수,1
피코크 고수쌀국수 10개입,간편식,라면,INSTANT,,,쌀국수,1
[대용량] 베트남쌀국수 1kg HACCP,간편식,라면,INSTANT,,,쌀국수,1
"[무료배송] 고수쌀국수 250g, 29,800원",간편식,라면,INSTANT,,,쌀국수,1
[대용량] 베트남쌀국수 2kg,간편식,라면,INSTANT,,,쌀국수,1
"고수쌀국수 250g, 2,500원",간편식,라면,INSTANT,,,쌀국수,1
[해태] 베트남쌀국수 3입 HACCP,간편식,라면,INSTANT,,,쌀국수,1
오뚜기 고수쌀국수 10개입 오늘출발,간편식,라면,INSTANT,,,쌀국수,1
[빙그레] 베트남쌀국수 2kg 당일발송,간편식,라면,INSTANT,,,쌀국수,1
해태 고수쌀국수 1kg 온라인전용,간편식,라면,INSTANT,,,쌀국수,1
[대상] 베트남쌀국수,간편식,라면,INSTANT,,,쌀국수,1
"빙그레 고수쌀국수, 1봉",간편식,라면,INSTANT,,,쌀국수,1
"[오뚜기] 팔도비빔면 330ml, 쿠폰할인",간편식,라면,INSTANT,,,비빔라면,1
"[1+1] 배홍동비빔면 낱개 19,900원 택1",간편식,라면,INSTANT,,,비빔라면,1
[1+1] 진비빔면 택1,간편식,라면,INSTANT,,,비빔라면,1
"[국내산] 팔도비빔면 19,900원 오늘출발",간편식,라면,INSTANT,,,비빔라면,1
"노브랜드 배홍동비빔면, 250g",간편식,라면,INSTANT,,,비빔라면,1
"[대용량] 진비빔면 250g 1,980원 HACCP",간편식,라면,INSTANT,,,비빔라면,1
"풀무원 팔도비빔면, 500g",간편식,라면,INSTANT,,,비빔라면,1
풀무원 배홍동비빔면,간편식,라면,INSTANT,,,비빔라면,1
"풀무원 진비빔면 9,900원 (100g당 1,955원)",간편식,라면,INSTANT,,,비빔라면,1
팔도비빔면 1.5L,간편식,라면,INSTANT,,,비빔라면,1
[무료배송] 배홍동비빔면 6개입 행사상품,간편식,라면,INSTANT,,,비빔라면,1
해태 진비빔면 20입,간편식,라면,INSTANT,,,비빔라면,1
[CJ] 팔도비빔면 1kg,간편식,라면,INSTANT,,,비빔라면,1
"[피코크] 삿포로이치방 500g, 9,900원 (100g당 1,955원)",간편식,라면,INSTANT,,,기타 라면,1
"[국내산] 불닭볶음면, 100g",간편식,라면,INSTANT,,,기타 라면,1
[노브랜드] 사천탕면,간편식,라면,INSTANT,,,기타 라면,1
"[대용량] 열라면 1L, 당일발송",간편식,라면,INSTANT,,,기타 라면,1
"해태 나가사키짬뽕 3입 12,900원",간편식,라면,INSTANT,,,기타 라면,1
[무료배송] 꼬꼬면 12개,간편식,라면,INSTANT,,,기타 라면,1
틈새라면 500g,간편식,라면,INSTANT,,,기타 라면,1
기스면 100g,간편식,라면,INSTANT,,,기타 라면,1
육개장사발면 150ml,간편식,라면,INSTANT,,,기타 라면,1
[대용량] 삿포로이치방 2kg,간편식,라면,INSTANT,,,기타 라면,1
"[1+1] 불닭볶음면, 2팩",간편식,라면,INSTANT,,,기타 라면,1
사천탕면 100g,간편식,라면,INSTANT,,,기타 라면,1
열라면 2kg,간편식,라면,INSTANT,,,기타 라면,1
"롯데 나가사키짬뽕 150ml 19,900원 2+1",간편식,라면,INSTANT,,,기타 라면,1
"동원 리코타 샐러드 1.5L 29,800원 택1",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"풀무원 연어포케 300g 9,900원 (100g당 1,955원)",간편식,샐러드팩,RTC_MEAL,,,포케,1
"[풀무원] 참치포케 9,900원 (100g당 1,955원)",간편식,샐러드팩,RTC_MEAL,,,포케,1
[무료배송] 연어포케 12개 1+1,간편식,샐러드팩,RTC_MEAL,,,포케,1
참치포케 250g,간편식,샐러드팩,RTC_MEAL,,,포케,1
매일 연어포케 낱개 2+1,간편식,샐러드팩,RTC_MEAL,,,포케,1
[대용량] 참치포케 박스,간편식,샐러드팩,RTC_MEAL,,,포케,1
"[해태] 연어포케, 250g",간편식,샐러드팩,RTC_MEAL,,,포케,1
"[CJ] 참치포케 200g 12,900원",간편식,샐러드팩,RTC_MEAL,,,포케,1
"동원 연어포케 1봉 29,800원",간편식,샐러드팩,RTC_MEAL,,,포케,1
"빙그레 참치포케 150ml, 19,900원",간편식,샐러드팩,RTC_MEAL,,,포케,1
CJ 연어포케 10개입,간편식,샐러드팩,RTC_MEAL,,,포케,1
"참치포케 1L 5,500원",간편식,샐러드팩,RTC_MEAL,,,포케,1
"[대용량] 연어포케, 500ml",간편식,샐러드팩,RTC_MEAL,,,포케,1
"풀무원 참치포케 1kg 1,980원 최대 195원 적립",간편식,샐러드팩,RTC_MEAL,,,포케,1
"[동원] 연어포케, 1.5L",간편식,샐러드팩,RTC_MEAL,,,포케,1
"해태 참치포케 100g 9,900원 (100g당 1,955원)",간편식,샐러드팩,RTC_MEAL,,,포케,1
"연어포케 3입, 최대 195원 적립",간편식,샐러드팩,RTC_MEAL,,,포케,1
피코크 참치포케 1봉,간편식,샐러드팩,RTC_MEAL,,,포케,1
"매일 연어포케 12개 2,500원, 1+1",간편식,샐러드팩,RTC_MEAL,,,포케,1
CJ 참치포케 150ml 2+1,간편식,샐러드팩,RTC_MEAL,,,포케,1
[무료배송] 연어포케 1봉,간편식,샐러드팩,RTC_MEAL,,,포케,1
빙그레 참치포케 400g,간편식,샐러드팩,RTC_MEAL,,,포케,1
"곰곰 월남쌈 키트 6개입 5,500원 오늘출발",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"[풀무원] 시저샐러드 키트 400g, 1+1",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[농심] 샐러드 키트 2팩,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[무료배송] 월남쌈 키트 1L 무료배송,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"CJ 시저샐러드 키트 1,980원 1+1",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
오뚜기 샐러드 키트 1+1,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
오뚜기 월남쌈 키트 3입 새벽배송,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"동원 시저샐러드 키트 낱개 9,900원 (100g당 1,955원)",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
곰곰 샐러드 키트 1kg 쿠폰할인,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[1+1] 월남쌈 키트 1kg HACCP,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
시저샐러드 키트 HACCP,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
동원 샐러드 키트 10개입,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"월남쌈 키트 250g 2,500원 무료배송",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
동원 시저샐러드 키트 12개 행사상품,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
프레시지 샐러드 키트,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
빙그레 월남쌈 키트 100g,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
시저샐러드 키트 산지직송,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[1+1] 샐러드 키트 2팩 행사상품,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[행사] 월남쌈 키트 온라인전용,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"[무료배송] 시저샐러드 키트 6개입 3,910원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
CJ 샐러드 키트 박스,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"롯데 월남쌈 키트, 2kg",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
시저샐러드 키트 낱개 온라인전용,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"CJ 과일 샐러드 300g 5,500원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"풀무원 단호박 샐러드 150ml 19,900원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"닭가슴살 샐러드 5,500원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[무료배송] 쉬림프 샐러드 2팩 새벽배송,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"동원 두부 샐러드, 2kg",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
리코타치즈 샐러드 500ml,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[오뚜기] 오리 훈제 샐러드,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"해태 연어 샐러드 100g 29,800원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"[매일] 불고기 샐러드 500ml 29,800원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
매일 파스타 샐러드 100g,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[노브랜드] 그린 샐러드 300g 쿠폰할인,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"노브랜드 콥 샐러드 12개, 온라인전용",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"[오뚜기] 과일 샐러드, 1봉",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[오뚜기] 단호박 샐러드 330ml,간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"프레시지 닭가슴살 샐러드 2kg 1,980원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"피코크 쉬림프 샐러드, 20입",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"두부 샐러드 1L, 최대 195원 적립",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"[롯데] 리코타치즈 샐러드 12,900원",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
"농심 오리 훈제 샐러드, 2kg",간편식,샐러드팩,RTC_MEAL,,,샐러드,1
[매일] 컵밥 제육 330ml,간편식,즉석밥,INSTANT,,,즉석 컵밥,1
"[1+1] 컵밥 불고기 1L, HACCP",간편식,즉석밥,INSTANT,,,즉석 컵밥,1
"농심 컵밥 제육 300g 5,500원 쿠폰할인",간편식,즉석밥,INSTANT,,,즉석 컵밥,1
[풀무원] 컵밥 불고기 2kg,간편식,즉석밥,INSTANT,,,즉석 컵밥,1
[오뚜기] 컵밥 제육 1봉 HACCP,간편식,즉석밥,INSTANT,,,즉석 컵밥,1
[국내산] 컵밥 불고기 1.5L,간편식,즉석밥,INSTANT,,,즉석 컵밥,1
"[동원] 주먹밥, 1+1",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
[곰곰] 주먹밥 400g,간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
피코크 주먹밥 1kg 쿠폰할인,간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"[행사] 주먹밥 100g 9,900원 (100g당 1,955원) 최대 195원 적립",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"오뚜기 주먹밥 300g 19,900원 새벽배송",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
풀무원 주먹밥 12개,간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
[대용량] 주먹밥 박스,간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"빙그레 주먹밥 500g, 29,800원",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"해태 주먹밥 1.5L 19,900원",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"[노브랜드] 주먹밥, 1.5L",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"곰곰 주먹밥 3입 12,900원 쿠폰할인",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
롯데 주먹밥,간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"[1+1] 주먹밥 6개입 2,500원, 2+1",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"[행사] 주먹밥 3,910원",간편식,즉석밥,INSTANT,,,즉석 주먹밥,1
"[행사] 참치김밥 2kg 29,800원",간편식,즉석밥,INSTANT,,,즉석 김밥,1
"[무료배송] 즉석김밥 500g, 산지직송",간편식,즉석밥,INSTANT,,,즉석 김밥,1
매일 삼각김밥 20입,간편식,즉석밥,INSTANT,,,즉석 김밥,1
[해태] 참치김밥 500g,간편식,즉석밥,INSTANT,,,즉석 김밥,1
"CJ 즉석김밥 2팩 5,500원 온라인전용",간편식,즉석밥,INSTANT,,,즉석 김밥,1
매일 삼각김밥 200g 무료배송,간편식,즉석밥,INSTANT,,,즉석 김밥,1
참치김밥 250g,간편식,즉석밥,INSTANT,,,즉석 김밥,1
[무료배송] 즉석김밥 1kg,간편식,즉석밥,INSTANT,,,즉석 김밥,1
노브랜드 삼각김밥 3입 택1,간편식,즉석밥,INSTANT,,,즉석 김밥,1
"[대용량] 참치김밥 20입 19,900원",간편식,즉석밥,INSTANT,,,즉석 김밥,1
즉석김밥,간편식,즉석밥,INSTANT,,,즉석 김밥,1
"매일 삼각김밥 2kg 3,910원, 새벽배송",간편식,즉석밥,INSTANT,,,즉석 김밥,1
참치김밥 330ml,간편식,즉석밥,INSTANT,,,즉석 김밥,1
프레시지 즉석김밥 330ml,간편식,즉석밥,INSTANT,,,즉석 김밥,1
"[빙그레] 삼각김밥 12,900원",간편식,즉석밥,INSTANT,,,즉석 김밥,1
"피코크 도시락 400g 19,900원",간편식,즉석밥,INSTANT,,,즉석 도시락,1
"[무료배송] 도시락 20입 19,900원 1+1",간편식,즉석밥,INSTANT,,,즉석 도시락,1
[프레시지] 도시락 20입,간편식,즉석밥,INSTANT,,,즉석 도시락,1
[1+1] 도시락 1.5L,간편식,즉석밥,INSTANT,,,즉석 도시락,1
[동원] 도시락 330ml 1+1,간편식,즉석밥,INSTANT,,,즉석 도시락,1
도시락 200g,간편식,즉석밥,INSTANT,,,즉석 도시락,1
"CJ 도시락 200g 19,900원",간편식,즉석밥,INSTANT,,,즉석 도시락,1
"[프레시지] 도시락 400g 5,500원",간편식,즉석밥,INSTANT,,,즉석 도시락,1
도시락 100g 산지직송,간편식,즉석밥,INSTANT,,,즉석 도시락,1
노브랜드 도시락 500g,간편식,즉석밥,INSTANT,,,즉석 도시락,1
피코크 도시락,간편식,즉석밥,INSTANT,,,즉석 도시락,1
대상 도시락 박스,간편식,즉석밥,INSTANT,,,즉석 도시락,1
"도시락 150ml 5,500원 산지직송",간편식,즉석밥,INSTANT,,,즉석 도시락,1
"프레시지 도시락 1,980원",간편식,즉석밥,INSTANT,,,즉석 도시락,1
[곰곰] 김치볶음밥 2kg 1+1,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
대상 새우볶음밥 300g,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"빙그레 김치볶음밥 2kg, 최대 195원 적립",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"풀무원 새우볶음밥 300g 2,500원",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
[대상] 김치볶음밥 300g,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"빙그레 새우볶음밥 150ml 9,900원 (100g당 1,955원) 1+1",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"프레시지 김치볶음밥, 박스",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
[매일] 새우볶음밥 100g,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
농심 김치볶음밥 500ml 최대 195원 적립,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
[풀무원] 새우볶음밥 10개입 택1,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"[해태] 김치볶음밥 10개입, 새벽배송",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
곰곰 새우볶음밥,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
"[국내산] 김치볶음밥 2kg 29,800원",간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
[1+1] 새우볶음밥,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
매일 김치볶음밥 500ml 1+1,간편식,즉석밥,INSTANT,,,즉석 볶음밥,1
곰곰 미닛메이드 오렌지 300g 새벽배송,음료,주스,BEVERAGE,,,오렌지 주스,1
해태 썬키스트 오렌지 400g 행사상품,음료,주스,BEVERAGE,,,오렌지 주스,1
"[곰곰] 오렌지주스 400g 3,910원",음료,주스,BEVERAGE,,,오렌지 주스,1
[동원] 델몬트 오렌지 100g,음료,주스,BEVERAGE,,,오렌지 주스,1
"롯데 미닛메이드 오렌지 300g 9,900원 (100g당 1,955원)",음료,주스,BEVERAGE,,,오렌지 주스,1
